indicator,type,first_seen,last_seen,count
u73392:Admin2025!,credential,2026-03-14T10:08:22Z,2026-03-15T02:05:35Z,6
u748:debian1179,credential,2026-03-14T06:22:02Z,2026-03-15T15:02:44Z,6
u75134:root639,credential,2026-03-10T05:24:18Z,2026-03-11T21:11:21Z,6
u75134:zaq12wsx4796,credential,2026-03-12T18:18:14Z,2026-03-13T02:18:33Z,6
u75408:1q2w3e4r2580,credential,2026-03-12T05:04:02Z,2026-03-14T16:11:22Z,6
u78300:Server2026,credential,2026-03-14T03:04:48Z,2026-03-15T01:47:27Z,6
u78570:ubuntu,credential,2026-03-12T22:33:34Z,2026-03-14T17:02:08Z,6
u793:dragon3392,credential,2026-03-09T09:00:59Z,2026-03-15T07:46:56Z,6
u79591:support8409,credential,2026-03-16T00:47:04Z,2026-03-16T01:15:18Z,6
u79591:ubuntu653,credential,2026-03-15T14:55:56Z,2026-03-15T19:13:20Z,6
u82635:toor200,credential,2026-03-12T09:19:46Z,2026-03-14T17:43:31Z,6
u82667:000000,credential,2026-03-11T15:24:00Z,2026-03-13T21:36:57Z,6
u84948:admin9853,credential,2026-03-14T01:37:17Z,2026-03-14T11:26:12Z,6
u84948:dragon3537,credential,2026-03-14T15:45:39Z,2026-03-16T01:33:13Z,6
u85252:raspberry,credential,2026-03-09T18:30:56Z,2026-03-12T12:39:07Z,6
u85903:football4186,credential,2026-03-14T09:20:07Z,2026-03-14T12:24:08Z,6
u85903:iloveyou2507,credential,2026-03-14T09:40:24Z,2026-03-14T15:19:07Z,6
u85903:test4492,credential,2026-03-15T19:13:54Z,2026-03-15T20:06:03Z,6
u87468:toor167,credential,2026-03-13T12:26:44Z,2026-03-14T00:54:53Z,6
u87468:welcome3334,credential,2026-03-10T18:58:42Z,2026-03-10T22:03:34Z,6
u87574:123456,credential,2026-03-12T19:57:51Z,2026-03-14T07:53:18Z,6
u87574:12345678,credential,2026-03-11T23:27:14Z,2026-03-13T05:03:21Z,6
u87574:mysql,credential,2026-03-10T18:45:30Z,2026-03-11T21:46:31Z,6
u892:dragon4036,credential,2026-03-13T13:18:55Z,2026-03-13T15:57:10Z,6
u89740:12345678,credential,2026-03-14T03:09:49Z,2026-03-14T23:20:19Z,6
u89740:1234567894162,credential,2026-03-11T22:02:40Z,2026-03-14T03:19:37Z,6
u89822:welcome9903,credential,2026-03-10T02:36:03Z,2026-03-12T09:52:43Z,6
u90043:postgres,credential,2026-03-13T21:24:14Z,2026-03-15T15:48:45Z,6
u90043:postgres8728,credential,2026-03-15T13:34:30Z,2026-03-15T15:44:00Z,6
u90726:Server2026,credential,2026-03-15T00:29:15Z,2026-03-15T15:11:56Z,6
u90726:debian,credential,2026-03-16T02:10:56Z,2026-03-16T02:54:38Z,6
u91068:111111,credential,2026-03-11T14:49:08Z,2026-03-12T20:16:42Z,6
u91688:2026@abc,credential,2026-03-09T20:39:58Z,2026-03-14T07:07:42Z,6
u91688:admin3942,credential,2026-03-15T10:06:25Z,2026-03-15T12:12:55Z,6
u95980:raspberry,credential,2026-03-14T04:34:54Z,2026-03-14T12:55:21Z,6
u95980:raspberry4116,credential,2026-03-14T17:57:52Z,2026-03-15T00:56:20Z,6
u96873:baseball9393,credential,2026-03-09T09:12:43Z,2026-03-15T09:34:25Z,6
u96873:postgres,credential,2026-03-10T13:59:14Z,2026-03-14T21:13:45Z,6
u97491:mysql3839,credential,2026-03-13T05:11:06Z,2026-03-16T01:53:23Z,6
u97491:support9042,credential,2026-03-13T21:47:54Z,2026-03-14T08:39:30Z,6
u97588:mysql,credential,2026-03-10T23:22:46Z,2026-03-12T03:46:28Z,6
ubnt50:0000009882,credential,2026-03-10T00:03:24Z,2026-03-10T16:19:22Z,6
ubnt50:password,credential,2026-03-12T18:34:01Z,2026-03-15T00:16:12Z,6
ubnt91:123454316,credential,2026-03-12T11:49:51Z,2026-03-15T12:47:12Z,6
ubnt:Pass2025,credential,2026-03-10T12:24:07Z,2026-03-11T15:48:27Z,6
ubnt_nginx:root5384,credential,2026-03-15T09:54:40Z,2026-03-15T11:08:24Z,6
ubnt_teamspeak:toor2940,credential,2026-03-12T05:01:03Z,2026-03-13T06:22:48Z,6
v119:welcome,credential,2026-03-10T09:50:22Z,2026-03-10T15:27:13Z,6
v606:1q2w3e4r9258,credential,2026-03-14T05:58:56Z,2026-03-15T03:50:39Z,6
v872:12345679977,credential,2026-03-12T14:27:13Z,2026-03-15T06:14:43Z,6
vagrant12:test6538,credential,2026-03-13T21:25:33Z,2026-03-15T14:30:54Z,6
vagrant18:postgres175,credential,2026-03-15T07:42:53Z,2026-03-15T16:09:29Z,6
vagrant40:ubuntu3900,credential,2026-03-13T18:15:31Z,2026-03-15T13:50:22Z,6
vagrant40:welcome,credential,2026-03-14T09:58:00Z,2026-03-15T10:01:10Z,6
vagrant44:Server20261290,credential,2026-03-11T05:39:37Z,2026-03-14T15:22:51Z,6
vagrant:1q2w3e4r2149,credential,2026-03-13T14:54:35Z,2026-03-15T02:33:33Z,6
vagrant:letmein4492,credential,2026-03-13T08:08:39Z,2026-03-14T17:08:28Z,6
w214:test3271,credential,2026-03-09T14:21:59Z,2026-03-10T05:42:11Z,6
w344:1234,credential,2026-03-15T04:35:26Z,2026-03-15T21:30:49Z,6
w344:iloveyou9655,credential,2026-03-12T04:11:58Z,2026-03-13T04:37:40Z,6
w900:changeme,credential,2026-03-15T10:39:24Z,2026-03-15T21:14:29Z,6
w900:guest,credential,2026-03-14T19:46:08Z,2026-03-15T04:48:04Z,6
w900:sunshine4009,credential,2026-03-10T16:06:10Z,2026-03-13T16:41:11Z,6
webadmin:baseball,credential,2026-03-11T11:52:30Z,2026-03-15T07:21:48Z,6
webadmin_centos:oracle6255,credential,2026-03-13T13:43:01Z,2026-03-15T22:49:20Z,6
webadmin_centos:sunshine,credential,2026-03-15T17:59:06Z,2026-03-15T23:51:35Z,6
www_docker:centos5034,credential,2026-03-11T05:55:35Z,2026-03-11T14:08:06Z,6
www_docker:football6798,credential,2026-03-11T15:11:11Z,2026-03-12T04:20:02Z,6
www_mysql:123457975,credential,2026-03-15T05:32:49Z,2026-03-15T18:56:00Z,6
y610:1q2w3e4r7204,credential,2026-03-11T23:34:51Z,2026-03-13T20:26:07Z,6
y895:123456789,credential,2026-03-14T22:48:31Z,2026-03-15T07:57:24Z,6
z483:1234567,credential,2026-03-09T21:33:50Z,2026-03-12T22:37:09Z,6
z483:iloveyou2506,credential,2026-03-10T01:38:07Z,2026-03-11T10:21:22Z,6
z483:ubuntu9129,credential,2026-03-11T03:24:06Z,2026-03-13T17:28:16Z,6
z840:1234565493,credential,2026-03-11T08:51:13Z,2026-03-15T03:36:51Z,6
z840:guest194,credential,2026-03-10T08:56:59Z,2026-03-13T13:03:43Z,6
zabbix89:1q2w3e4r7177,credential,2026-03-12T07:43:10Z,2026-03-13T04:17:49Z,6
zabbix:toor8217,credential,2026-03-15T10:44:09Z,2026-03-15T20:38:09Z,6
zabbix_operator:12341110,credential,2026-03-09T16:35:03Z,2026-03-13T09:38:52Z,6
zabbix_operator:debian9155,credential,2026-03-09T23:17:04Z,2026-03-14T05:52:38Z,6
zabbix_operator:dragon5894,credential,2026-03-14T20:19:46Z,2026-03-15T05:06:56Z,6
zabbix_operator:letmein1460,credential,2026-03-10T14:42:35Z,2026-03-11T23:19:58Z,6
zabbix_ubnt:master6718,credential,2026-03-16T00:32:09Z,2026-03-16T02:19:49Z,6
a293:12345678,credential,2026-03-11T09:11:31Z,2026-03-11T23:51:18Z,5
a293:debian8253,credential,2026-03-15T09:36:36Z,2026-03-15T15:33:37Z,5
a293:iloveyou9691,credential,2026-03-10T16:06:51Z,2026-03-14T03:18:19Z,5
a318:changeme1859,credential,2026-03-14T22:44:17Z,2026-03-15T23:36:32Z,5
a318:welcome3272,credential,2026-03-15T13:23:54Z,2026-03-15T19:19:42Z,5
ansible83:changeme2715,credential,2026-03-09T13:59:06Z,2026-03-10T02:23:26Z,5
ansible83:princess,credential,2026-03-13T05:29:30Z,2026-03-13T21:28:56Z,5
ansible88:0000004217,credential,2026-03-09T12:24:34Z,2026-03-15T08:00:59Z,5
ansible88:1234567896847,credential,2026-03-14T02:59:04Z,2026-03-15T10:01:25Z,5
ansible88:mysql7869,credential,2026-03-15T19:31:57Z,2026-03-15T23:18:57Z,5
ansible:changeme6187,credential,2026-03-11T07:39:15Z,2026-03-12T16:14:50Z,5
ansible:password,credential,2026-03-16T01:50:33Z,2026-03-16T02:31:20Z,5
ansible_nagios:111111,credential,2026-03-15T20:17:09Z,2026-03-15T20:34:25Z,5
ansible_nagios:guest8611,credential,2026-03-12T07:57:07Z,2026-03-14T22:26:36Z,5
ansible_nagios:zaq12wsx,credential,2026-03-09T23:14:27Z,2026-03-11T04:59:29Z,5
apache18:0000002579,credential,2026-03-14T07:53:09Z,2026-03-16T01:49:41Z,5
apache18:Admin2025!7997,credential,2026-03-12T16:00:23Z,2026-03-13T23:23:31Z,5
apache18:football9007,credential,2026-03-14T07:03:27Z,2026-03-16T02:00:09Z,5
apache18:master3459,credential,2026-03-10T12:06:21Z,2026-03-14T09:09:15Z,5
apache58:1111116788,credential,2026-03-15T04:03:13Z,2026-03-15T13:07:21Z,5
apache58:mysql,credential,2026-03-09T18:12:55Z,2026-03-09T22:44:57Z,5
apache58:support,credential,2026-03-09T20:27:14Z,2026-03-10T02:21:38Z,5
apache92:12345674195,credential,2026-03-13T09:18:58Z,2026-03-13T14:50:19Z,5
apache92:football5496,credential,2026-03-15T06:33:36Z,2026-03-15T23:48:45Z,5
apache:changeme,credential,2026-03-14T17:25:33Z,2026-03-15T05:41:14Z,5
b101:raspberry2569,credential,2026-03-10T21:52:37Z,2026-03-10T23:12:49Z,5
backup:1qaz@WSX5097,credential,2026-03-12T06:42:32Z,2026-03-13T00:14:57Z,5
backup:Server2026,credential,2026-03-09T17:34:48Z,2026-03-15T04:26:43Z,5
backup:debian,credential,2026-03-15T12:52:24Z,2026-03-15T15:59:06Z,5
backup:ubuntu,credential,2026-03-12T17:16:15Z,2026-03-15T07:13:00Z,5
backup_gitlab:mysql1902,credential,2026-03-13T04:40:01Z,2026-03-13T20:32:32Z,5
backup_gitlab:oracle,credential,2026-03-12T14:04:10Z,2026-03-14T14:10:36Z,5
backup_zabbix:1234567898668,credential,2026-03-09T11:05:38Z,2026-03-11T12:41:05Z,5
backup_zabbix:P@ssw0rd9261,credential,2026-03-14T03:50:41Z,2026-03-14T23:03:33Z,5
backup_zabbix:Pass20259797,credential,2026-03-09T21:51:32Z,2026-03-13T15:02:53Z,5
build83:12348459,credential,2026-03-09T21:47:33Z,2026-03-12T22:28:02Z,5
build:postgres5596,credential,2026-03-11T19:53:27Z,2026-03-13T17:41:00Z,5
c109:root7404,credential,2026-03-16T00:48:41Z,2026-03-16T02:31:27Z,5
c109:support,credential,2026-03-11T17:18:48Z,2026-03-15T08:49:32Z,5
c14:admin9115,credential,2026-03-11T10:03:22Z,2026-03-14T18:33:03Z,5
c14:master,credential,2026-03-13T19:09:22Z,2026-03-14T09:35:36Z,5
c563:asdfgh189,credential,2026-03-14T14:40:10Z,2026-03-15T05:52:44Z,5
c563:iloveyou,credential,2026-03-13T20:53:43Z,2026-03-16T00:21:06Z,5
c673:toor4050,credential,2026-03-10T06:38:44Z,2026-03-15T15:16:56Z,5
c752:Admin2025!923,credential,2026-03-13T10:51:59Z,2026-03-15T11:11:35Z,5
c752:abc1236650,credential,2026-03-14T03:58:41Z,2026-03-15T13:42:56Z,5
centos15:welcome5624,credential,2026-03-10T21:26:46Z,2026-03-13T03:31:35Z,5
centos20:1111114807,credential,2026-03-09T06:32:04Z,2026-03-10T19:43:02Z,5
centos20:qwerty,credential,2026-03-09T06:29:52Z,2026-03-13T11:41:49Z,5
centos20:toor,credential,2026-03-10T07:47:07Z,2026-03-10T13:07:26Z,5
centos:12345,credential,2026-03-14T20:45:14Z,2026-03-15T08:22:25Z,5
centos:1234567,credential,2026-03-09T07:18:50Z,2026-03-09T15:26:03Z,5
centos:debian9808,credential,2026-03-09T05:30:37Z,2026-03-11T02:12:49Z,5
centos:passw0rd484,credential,2026-03-13T10:21:17Z,2026-03-15T09:23:02Z,5
centos_monitor:Server20263429,credential,2026-03-09T15:56:19Z,2026-03-15T05:06:15Z,5
centos_monitor:master472,credential,2026-03-13T20:45:57Z,2026-03-15T22:35:16Z,5
centos_monitor:princess5059,credential,2026-03-10T18:06:43Z,2026-03-12T16:14:32Z,5
centos_webadmin:1234567897581,credential,2026-03-11T01:29:42Z,2026-03-11T09:19:49Z,5
centos_webadmin:2026@abc3660,credential,2026-03-11T05:03:51Z,2026-03-13T04:06:29Z,5
chef2:1qaz@WSX7185,credential,2026-03-15T12:25:16Z,2026-03-15T23:54:30Z,5
chef2:support9663,credential,2026-03-11T03:10:28Z,2026-03-14T05:35:37Z,5
chef2:welcome8597,credential,2026-03-14T23:04:09Z,2026-03-15T22:10:29Z,5
chef34:0000005899,credential,2026-03-13T21:47:27Z,2026-03-16T01:50:30Z,5
chef34:asdfgh1356,credential,2026-03-11T03:40:38Z,2026-03-12T00:54:57Z,5
chef34:debian4105,credential,2026-03-11T10:11:26Z,2026-03-13T16:40:37Z,5
chef34:sunshine1060,credential,2026-03-10T14:01:39Z,2026-03-13T00:57:49Z,5
chef44:centos6434,credential,2026-03-09T07:50:58Z,2026-03-11T23:44:01Z,5
chef:passw0rd657,credential,2026-03-10T23:32:55Z,2026-03-15T01:09:18Z,5
chef:support7210,credential,2026-03-13T21:42:00Z,2026-03-14T02:17:11Z,5
chef_centos:raspberry,credential,2026-03-09T04:53:57Z,2026-03-12T23:44:15Z,5
chef_prod:2026@abc,credential,2026-03-10T06:28:46Z,2026-03-13T17:16:33Z,5
chef_prod:asdfgh2686,credential,2026-03-15T01:46:25Z,2026-03-16T01:01:58Z,5
chef_prod:baseball1999,credential,2026-03-10T02:55:57Z,2026-03-14T20:13:05Z,5
chef_www:asdfgh3710,credential,2026-03-10T20:01:59Z,2026-03-11T12:35:53Z,5
chef_www:changeme,credential,2026-03-10T04:20:53Z,2026-03-13T20:34:17Z,5
chef_www:debian7738,credential,2026-03-15T18:51:42Z,2026-03-15T21:31:36Z,5
chef_www:football,credential,2026-03-10T18:33:31Z,2026-03-14T18:57:20Z,5
chef_www:raspberry,credential,2026-03-14T08:54:58Z,2026-03-14T09:12:33Z,5
ci:1234,credential,2026-03-12T16:14:34Z,2026-03-14T07:30:32Z,5
ci:1qaz@WSX6345,credential,2026-03-10T01:00:11Z,2026-03-10T10:54:35Z,5
d18:111111,credential,2026-03-12T23:57:49Z,2026-03-15T20:22:36Z,5
d18:123456786605,credential,2026-03-12T14:04:10Z,2026-03-14T13:43:35Z,5
d18:oracle5816,credential,2026-03-15T18:26:31Z,2026-03-15T21:12:59Z,5
d191:12345,credential,2026-03-10T18:01:14Z,2026-03-15T08:33:49Z,5
d191:changeme,credential,2026-03-15T22:40:52Z,2026-03-16T03:01:45Z,5
d191:oracle476,credential,2026-03-11T18:11:04Z,2026-03-11T18:15:55Z,5
d489:root,credential,2026-03-13T11:04:40Z,2026-03-13T19:06:45Z,5
d489:root9374,credential,2026-03-12T10:52:41Z,2026-03-13T13:43:49Z,5
d903:ubuntu,credential,2026-03-11T08:14:55Z,2026-03-16T01:20:31Z,5
debian48:123452899,credential,2026-03-13T10:41:08Z,2026-03-14T12:38:17Z,5
debian48:Pass20259410,credential,2026-03-10T19:55:57Z,2026-03-13T04:15:50Z,5
debian48:raspberry5631,credential,2026-03-10T18:24:45Z,2026-03-14T21:16:28Z,5
debian56:dragon,credential,2026-03-10T21:43:56Z,2026-03-13T03:41:56Z,5
debian56:football4704,credential,2026-03-15T00:15:32Z,2026-03-15T14:10:39Z,5
debian56:server9917,credential,2026-03-12T01:21:53Z,2026-03-14T14:12:33Z,5
debian56:system,credential,2026-03-09T14:04:10Z,2026-03-12T17:41:57Z,5
debian63:123456788571,credential,2026-03-15T02:45:58Z,2026-03-15T18:03:45Z,5
debian63:1qaz@WSX,credential,2026-03-10T17:16:59Z,2026-03-14T09:58:48Z,5
debian63:asdfgh5265,credential,2026-03-10T01:06:15Z,2026-03-11T13:01:28Z,5
debian63:oracle3233,credential,2026-03-14T15:09:29Z,2026-03-14T21:56:44Z,5
debian85:Admin2025!445,credential,2026-03-15T03:56:35Z,2026-03-15T04:41:50Z,5
debian85:debian931,credential,2026-03-14T13:03:56Z,2026-03-14T16:45:20Z,5
debian85:guest3816,credential,2026-03-11T23:25:06Z,2026-03-15T15:58:04Z,5
debian85:iloveyou773,credential,2026-03-16T01:20:15Z,2026-03-16T02:11:55Z,5
debian85:sunshine8013,credential,2026-03-10T16:36:56Z,2026-03-12T17:17:39Z,5
debian:changeme6565,credential,2026-03-12T05:26:26Z,2026-03-14T20:45:26Z,5
debian:guest355,credential,2026-03-15T13:51:54Z,2026-03-16T00:26:57Z,5
debian:server1344,credential,2026-03-09T08:46:43Z,2026-03-14T14:11:17Z,5
debian:test,credential,2026-03-11T17:38:50Z,2026-03-12T04:10:30Z,5
dev86:1qaz@WSX,credential,2026-03-09T23:28:12Z,2026-03-10T12:57:36Z,5
dev86:mysql8184,credential,2026-03-15T02:32:49Z,2026-03-15T06:49:01Z,5
dev86:sunshine,credential,2026-03-12T09:41:58Z,2026-03-12T17:53:04Z,5
dev:admin823,credential,2026-03-11T22:52:22Z,2026-03-14T20:40:32Z,5
dev:master43,credential,2026-03-12T14:53:59Z,2026-03-14T03:34:56Z,5
dev_jenkins:baseball,credential,2026-03-15T12:21:24Z,2026-03-16T01:37:13Z,5
dev_jenkins:centos,credential,2026-03-12T04:45:50Z,2026-03-13T17:42:53Z,5
dev_jenkins:oracle1566,credential,2026-03-09T17:22:49Z,2026-03-09T23:35:31Z,5
dev_jenkins:qwerty6505,credential,2026-03-13T15:25:17Z,2026-03-15T06:27:56Z,5
dev_jenkins:toor6011,credential,2026-03-12T13:09:20Z,2026-03-13T05:00:00Z,5
dev_monitor:1111114543,credential,2026-03-11T07:33:04Z,2026-03-16T00:14:57Z,5
dev_monitor:master,credential,2026-03-15T18:53:16Z,2026-03-15T22:25:48Z,5
dev_teamspeak:centos2458,credential,2026-03-12T16:43:10Z,2026-03-15T10:25:57Z,5
dev_teamspeak:password,credential,2026-03-13T10:41:46Z,2026-03-13T23:43:42Z,5
docker23:centos,credential,2026-03-09T19:45:31Z,2026-03-13T17:16:26Z,5
docker23:changeme3283,credential,2026-03-14T19:18:19Z,2026-03-15T15:04:15Z,5
docker23:changeme8459,credential,2026-03-11T18:06:26Z,2026-03-15T06:47:40Z,5
docker23:debian5420,credential,2026-03-10T14:19:35Z,2026-03-10T23:29:59Z,5
docker23:passw0rd1940,credential,2026-03-11T15:46:28Z,2026-03-12T12:48:00Z,5
docker23:qazwsx,credential,2026-03-13T09:46:34Z,2026-03-15T20:17:01Z,5
docker23:test,credential,2026-03-13T22:30:23Z,2026-03-14T18:19:10Z,5
docker49:000000,credential,2026-03-15T05:41:18Z,2026-03-15T21:52:37Z,5
docker49:football6401,credential,2026-03-09T04:26:35Z,2026-03-15T09:37:58Z,5
docker:oracle,credential,2026-03-14T01:30:57Z,2026-03-15T14:59:51Z,5
docker:qwerty,credential,2026-03-09T18:08:02Z,2026-03-14T20:37:34Z,5
docker_ansible:1234564521,credential,2026-03-12T19:36:25Z,2026-03-13T21:45:43Z,5
docker_ansible:1234567,credential,2026-03-15T08:21:29Z,2026-03-15T16:49:05Z,5
docker_ansible:Pass20251889,credential,2026-03-10T23:36:21Z,2026-03-13T00:20:03Z,5
docker_ansible:abc123756,credential,2026-03-12T19:51:24Z,2026-03-13T18:22:06Z,5
docker_redis:guest,credential,2026-03-13T23:53:54Z,2026-03-16T01:33:54Z,5
docker_teamspeak:Admin2025!5513,credential,2026-03-10T19:44:12Z,2026-03-13T11:04:31Z,5
docker_teamspeak:master5078,credential,2026-03-10T10:12:47Z,2026-03-13T14:19:50Z,5
e198:1234567,credential,2026-03-14T09:48:52Z,2026-03-15T09:50:05Z,5
e198:Server20264614,credential,2026-03-11T01:12:39Z,2026-03-15T18:51:55Z,5
e198:dragon2940,credential,2026-03-09T13:11:30Z,2026-03-12T00:28:41Z,5
e198:iloveyou446,credential,2026-03-11T11:38:30Z,2026-03-13T20:06:09Z,5
e198:test7328,credential,2026-03-15T10:46:39Z,2026-03-15T13:16:49Z,5
e405:1q2w3e4r,credential,2026-03-13T00:54:42Z,2026-03-14T05:10:05Z,5
e405:P@ssw0rd6753,credential,2026-03-12T14:07:51Z,2026-03-13T23:44:48Z,5
e405:Server20269277,credential,2026-03-10T20:18:26Z,2026-03-13T08:28:21Z,5
e405:baseball5242,credential,2026-03-15T09:39:35Z,2026-03-15T19:15:21Z,5
e405:football155,credential,2026-03-10T07:13:48Z,2026-03-10T15:29:05Z,5
e603:football2161,credential,2026-03-11T00:29:23Z,2026-03-13T01:10:49Z,5
e603:raspberry8414,credential,2026-03-09T17:13:18Z,2026-03-11T22:53:58Z,5
e603:zaq12wsx6664,credential,2026-03-13T22:27:32Z,2026-03-15T05:10:41Z,5
elastic31:Admin2025!,credential,2026-03-12T19:31:49Z,2026-03-14T01:21:04Z,5
elastic31:P@ssw0rd1776,credential,2026-03-10T01:11:07Z,2026-03-13T15:00:55Z,5
elastic31:debian,credential,2026-03-15T00:14:50Z,2026-03-15T11:53:52Z,5
elastic31:postgres1738,credential,2026-03-11T13:17:43Z,2026-03-12T20:22:48Z,5
elastic31:zaq12wsx,credential,2026-03-14T10:55:30Z,2026-03-14T16:18:30Z,5
elastic41:12345673452,credential,2026-03-12T12:24:33Z,2026-03-15T01:44:56Z,5
elastic_centos:123451625,credential,2026-03-14T16:48:22Z,2026-03-16T00:23:34Z,5
elastic_centos:123456789,credential,2026-03-14T20:55:13Z,2026-03-15T13:58:24Z,5
elastic_centos:support789,credential,2026-03-09T16:00:26Z,2026-03-10T11:54:33Z,5
elastic_centos:toor7756,credential,2026-03-13T01:14:18Z,2026-03-13T12:19:35Z,5
elastic_ftp:baseball1248,credential,2026-03-12T12:22:07Z,2026-03-15T01:18:56Z,5
elastic_ftp:passw0rd9362,credential,2026-03-10T23:22:04Z,2026-03-13T15:47:45Z,5
f823:debian6186,credential,2026-03-12T03:24:09Z,2026-03-13T13:15:11Z,5
f823:system3145,credential,2026-03-13T07:26:12Z,2026-03-13T09:37:26Z,5
f833:passw0rd3400,credential,2026-03-15T06:10:58Z,2026-03-15T18:55:21Z,5
f833:raspberry1066,credential,2026-03-11T20:18:01Z,2026-03-14T18:03:27Z,5
f833:support2675,credential,2026-03-10T17:53:44Z,2026-03-14T08:08:45Z,5
ftp39:Server2026,credential,2026-03-09T16:04:04Z,2026-03-10T05:12:47Z,5
ftp49:1234757,credential,2026-03-15T04:52:36Z,2026-03-15T15:24:37Z,5
ftp66:Admin2025!6011,credential,2026-03-13T16:10:03Z,2026-03-13T21:01:02Z,5
ftp66:baseball1159,credential,2026-03-10T02:28:10Z,2026-03-11T12:01:42Z,5
ftp66:zaq12wsx7192,credential,2026-03-11T05:40:02Z,2026-03-14T04:24:07Z,5
ftp:1234728,credential,2026-03-09T22:46:26Z,2026-03-12T04:51:42Z,5
ftp:abc1232641,credential,2026-03-14T00:51:57Z,2026-03-14T23:30:19Z,5
ftp:mysql,credential,2026-03-13T07:18:23Z,2026-03-14T02:16:40Z,5
ftp:test3059,credential,2026-03-15T20:14:49Z,2026-03-16T00:50:48Z,5
ftpuser83:P@ssw0rd3418,credential,2026-03-14T05:01:48Z,2026-03-15T15:44:32Z,5
ftpuser83:debian8986,credential,2026-03-14T00:07:57Z,2026-03-14T18:47:13Z,5
ftpuser83:passw0rd8732,credential,2026-03-13T17:42:35Z,2026-03-14T19:20:46Z,5
ftpuser83:server2298,credential,2026-03-12T16:01:08Z,2026-03-13T15:29:44Z,5
ftpuser83:ubuntu,credential,2026-03-13T13:55:36Z,2026-03-15T05:33:50Z,5
ftpuser:1q2w3e4r5000,credential,2026-03-11T23:54:09Z,2026-03-15T06:01:13Z,5
ftpuser:1q2w3e4r6547,credential,2026-03-14T17:30:57Z,2026-03-15T03:21:17Z,5
ftpuser:2026@abc,credential,2026-03-12T16:40:25Z,2026-03-13T04:24:26Z,5
ftpuser:guest5822,credential,2026-03-10T18:01:40Z,2026-03-13T12:12:10Z,5
ftpuser_dev:raspberry9385,credential,2026-03-15T13:51:53Z,2026-03-15T18:53:40Z,5
ftpuser_hadoop:1234567898037,credential,2026-03-12T03:20:04Z,2026-03-15T00:03:01Z,5
ftpuser_hadoop:iloveyou2803,credential,2026-03-12T07:33:51Z,2026-03-12T16:27:03Z,5
ftpuser_hadoop:letmein1911,credential,2026-03-10T00:12:28Z,2026-03-10T21:44:04Z,5
ftpuser_hadoop:qazwsx,credential,2026-03-10T18:18:23Z,2026-03-14T17:27:58Z,5
ftpuser_hadoop:qazwsx2870,credential,2026-03-11T11:53:44Z,2026-03-14T06:35:33Z,5
ftpuser_redis:000000,credential,2026-03-10T14:12:12Z,2026-03-11T07:30:19Z,5
ftpuser_redis:iloveyou2459,credential,2026-03-09T04:35:47Z,2026-03-11T10:19:44Z,5
ftpuser_redis:toor,credential,2026-03-09T05:20:47Z,2026-03-12T07:34:59Z,5
ftpuser_redis:toor9406,credential,2026-03-15T15:29:38Z,2026-03-15T21:16:52Z,5
ftpuser_vagrant:master1015,credential,2026-03-12T14:43:31Z,2026-03-15T14:51:02Z,5
g435:oracle,credential,2026-03-11T16:44:29Z,2026-03-13T05:09:25Z,5
gitlab37:P@ssw0rd,credential,2026-03-13T10:49:01Z,2026-03-13T18:16:41Z,5
gitlab37:letmein5250,credential,2026-03-10T18:19:44Z,2026-03-12T11:48:27Z,5
gitlab37:raspberry4538,credential,2026-03-12T08:20:22Z,2026-03-14T13:46:40Z,5
gitlab37:root3842,credential,2026-03-10T20:33:21Z,2026-03-14T13:12:07Z,5
gitlab37:toor9586,credential,2026-03-14T04:57:46Z,2026-03-15T18:17:52Z,5
gitlab:111111,credential,2026-03-10T02:37:00Z,2026-03-12T03:53:17Z,5
guest1:123456916,credential,2026-03-12T18:15:17Z,2026-03-14T08:32:08Z,5
guest1:abc1237690,credential,2026-03-12T06:23:23Z,2026-03-15T02:12:17Z,5
guest1:baseball,credential,2026-03-10T04:52:44Z,2026-03-12T19:47:06Z,5
guest1:changeme3494,credential,2026-03-12T09:05:11Z,2026-03-13T03:34:49Z,5
guest1:dragon,credential,2026-03-12T06:12:02Z,2026-03-15T21:58:40Z,5
guest1:passw0rd,credential,2026-03-11T00:33:59Z,2026-03-15T05:16:27Z,5
guest:P@ssw0rd9063,credential,2026-03-14T00:57:54Z,2026-03-15T21:52:13Z,5
guest:qazwsx,credential,2026-03-14T16:32:11Z,2026-03-15T16:39:13Z,5
h129:1q2w3e4r1096,credential,2026-03-10T03:26:30Z,2026-03-10T08:13:09Z,5
h352:Pass20257772,credential,2026-03-13T03:19:07Z,2026-03-13T06:53:26Z,5
h352:postgres,credential,2026-03-14T17:39:28Z,2026-03-15T15:04:18Z,5
h448:abc12389,credential,2026-03-12T09:37:50Z,2026-03-14T18:08:51Z,5
